Point,Northing,Easting,Elevation,Code,Timestamp,Comment
S236,243373.693,2385018.223,320.000,DPAD,2010-04-12T10:22:10
S237,243383.170,2385009.246,320.000,DPAD,2010-04-12T10:22:10
S238,243378.096,2384974.979,320.000,DPAD,2010-04-12T10:22:10
S239,243233.224,2385029.441,320.000,DPAD,2010-04-12T10:22:10
S240,243233.676,2384996.342,320.000,DPAD,2010-04-12T10:22:10
S241,243238.016,2384975.503,320.000,DPAD,2010-04-12T10:22:10
S242,243246.225,2384940.736,320.000,DPAD,2010-04-12T10:22:10
S243,243221.420,2384955.916,320.000,DPAD,2010-04-12T10:22:10
S244,243396.649,2385651.081,320.000,DPAD,2010-04-12T10:22:10
S245,243370.937,2385632.951,320.000,DPAD,2010-04-12T10:22:10
S246,243377.946,2385649.734,320.000,DPAD,2010-04-12T10:22:10
S247,243362.680,2385649.034,320.000,DPAD,2010-04-12T10:22:10
S248,243333.555,2385636.187,320.000,DPAD,2010-04-12T10:22:10
S369,244334.864,2385067.364,320.000,DPAD,2010-04-12T10:22:10
S370,244419.385,2384931.533,320.000,DPAD,2010-04-12T10:22:10
553,244548.732,2384905.712,306.550,WELL GND,2010-04-12T12:18:12
554,244554.267,2384904.908,306.451,WELL GND,2010-04-12T12:19:48
555,244561.184,2384894.671,303.153,WELL GND,2010-04-12T12:20:37
558,243895.114,2385308.125,312.823,WELL GND,2010-04-12T12:40:27
559,243908.584,2385307.917,310.727,WELL GND,2010-04-12T12:40:57
560,243911.091,2385301.775,313.529,WELL GND,2010-04-12T12:41:29
561,243737.888,2385223.697,315.527,WELL GND,2010-04-12T13:03:44
562,243746.473,2385231.972,312.280,WELL GND,2010-04-12T13:04:11
563,243751.525,2385237.741,316.890,WELL GND,2010-04-12T13:04:48
564,243664.535,2385296.387,316.180,WELL GND,2010-04-12T13:19:42
565,243659.908,2385302.864,313.753,WELL GND,2010-04-12T13:20:07
566,243652.414,2385307.361,316.888,WELL GND,2010-04-12T13:20:56
567,243260.259,2385690.101,325.756,WELL GND,2010-04-12T13:34:44
569,243262.185,2385697.521,323.779,WELL GND,2010-04-12T13:35:48
570,243259.802,2385703.438,325.133,WELL GND,2010-04-12T13:36:21
571,243330.031,2385635.525,325.110,DP,2010-04-12T13:43:59
572,243362.860,2385647.633,323.768,DP,2010-04-12T13:45:34
573,243374.789,2385626.408,323.477,DP,2010-04-12T13:46:17
574,243377.150,2385650.730,324.363,DP,2010-04-12T13:46:58
575,243673.124,2385196.349,318.248,DP,2010-04-12T13:56:23
576,243677.338,2385168.060,317.844,DP,2010-04-12T13:57:12
577,243686.283,2385150.563,317.229,DP,2010-04-12T13:57:50
578,243872.809,2385240.519,315.476,DP,2010-04-12T14:03:09
579,243845.975,2385278.984,314.157,DP,2010-04-12T14:04:29
580,243854.346,2385297.376,314.908,DP,2010-04-12T14:04:58
581,244044.453,2385247.330,313.746,DP,2010-04-12T14:08:24
582,244014.496,2385226.551,312.684,DP,2010-04-12T14:09:14
583,244007.134,2385225.804,312.658,BORE,2010-04-12T14:12:21
584,243993.041,2385232.355,313.322,DP,2010-04-12T14:13:24
585,243974.827,2385219.567,315.044,DP,2010-04-12T14:15:21
586,244116.629,2385205.496,313.670,DP,2010-04-12T14:17:28
587,244117.294,2385220.889,311.568,DP,2010-04-12T14:18:21
588,244261.894,2385162.545,312.417,DP,2010-04-12T14:27:47
589,244232.588,2385155.486,310.645,DP,2010-04-12T14:30:08
590,244244.380,2385153.068,310.115,DP,2010-04-12T14:30:39
591,244235.885,2385139.317,311.331,DP,2010-04-12T14:31:01
592,244327.279,2385042.428,309.619,DP,2010-04-12T14:34:06
593,244334.415,2385067.548,309.456,DP,2010-04-12T14:34:26
594,244347.874,2385051.599,309.086,DP,2010-04-12T14:34:46
595,244327.779,2385009.391,307.589,DP,2010-04-12T14:35:29
596,244370.616,2385044.395,310.854,DP,2010-04-12T14:36:34
597,244399.811,2384983.120,310.380,DP,2010-04-12T14:38:34
598,244384.290,2384960.025,308.202,DP,2010-04-12T14:39:04
599,244420.553,2384930.551,307.219,DP,2010-04-12T14:41:39
600,243382.603,2385008.095,320.122,DP,2010-04-12T14:53:18
601,243373.700,2385017.384,321.210,DP,2010-04-12T14:53:48
602,243237.719,2384976.199,322.562,DP,2010-04-12T14:59:05
603,243222.007,2384955.925,321.777,DP,2010-04-12T15:00:06
604,243131.744,2384735.071,325.119,WELL GND,2010-04-12T15:06:00
605,243139.358,2384727.488,322.069,WELL GND,2010-04-12T15:06:46
606,243129.605,2384707.598,325.877,WELL GND,2010-04-12T15:07:15
607,243796.597,2385568.717,330.421,BORE,2010-04-12T15:25:01
BM15,243941.597,2385464.794,326.636,BM,2010-04-12T15:31:20
608,243795.683,2385230.092,317.181,XS JST GND,2010-04-15T14:04:47
609,243794.623,2385230.359,317.341,XS GND,2010-04-15T14:05:04
610,243792.842,2385231.002,317.288,XS GND,2010-04-15T14:05:17
611,243791.578,2385231.383,317.284,XS GND,2010-04-15T14:06:26
612,243789.912,2385231.951,317.128,XS GND,2010-04-15T14:06:39
613,243788.619,2385232.272,317.177,XS GND,2010-04-15T14:06:52
614,243787.795,2385232.510,317.028,XS TRE,2010-04-15T14:07:23
615,243787.139,2385232.640,314.310,XS GND,2010-04-15T14:07:58
616,243786.858,2385232.992,312.590,XS WSE,2010-04-15T14:09:21
617,243786.824,2385233.021,312.039,XS GND,2010-04-15T14:09:44
618,243785.839,2385232.830,311.959,XS GND,2010-04-15T14:10:01
619,243784.544,2385232.933,311.889,XS GND,2010-04-15T14:10:15
620,243783.499,2385233.108,311.795,XS TW,2010-04-15T14:10:36
621,243782.296,2385233.431,311.919,XS BRT,2010-04-15T14:11:09
622,243780.648,2385234.099,312.372,XS GND,2010-04-15T14:11:44
623,243780.194,2385234.553,312.530,XS WSE,2010-04-15T14:12:12
624,243779.802,2385234.750,312.840,XS GND,2010-04-15T14:12:40
625,243779.039,2385235.014,313.000,XS GND,2010-04-15T14:12:53
626,243777.653,2385235.681,313.600,XS GND,2010-04-15T14:13:10
627,243775.539,2385236.658,313.808,XS GND,2010-04-15T14:13:32
628,243774.174,2385237.307,314.028,XS GND,2010-04-15T14:13:46
629,243772.218,2385238.097,314.700,XS GND,2010-04-15T14:14:00
630,243770.604,2385238.740,315.348,XS GND,2010-04-15T14:14:17
631,243768.113,2385239.616,315.305,XS GND,2010-04-15T14:14:31
632,243765.565,2385240.123,315.378,XS GND,2010-04-15T14:14:45
633,243763.205,2385240.955,315.416,XS GND,2010-04-15T14:14:57
634,243761.065,2385241.660,315.711,XS GND,2010-04-15T14:15:11
635,243758.600,2385242.454,315.989,XS GND,2010-04-15T14:15:23
636,243756.311,2385243.302,316.164,XS GND,2010-04-15T14:15:36
637,243753.945,2385244.047,316.430,XS GND,2010-04-15T14:15:50
638,243751.602,2385244.875,316.500,XS GND,2010-04-15T14:16:04
639,243748.927,2385245.690,316.178,XS GND,2010-04-15T14:16:18
640,243746.540,2385246.443,316.084,XS GND,2010-04-15T14:16:32
641,243744.331,2385247.242,316.407,XS GND,2010-04-15T14:16:44
642,243742.166,2385247.915,316.754,XS GND,2010-04-15T14:16:55
643,243739.553,2385248.674,316.843,XS GND,2010-04-15T14:17:07
644,243737.275,2385249.455,317.066,XS GND,2010-04-15T14:17:18
645,243735.155,2385250.299,317.057,XS GND,2010-04-15T14:17:29
646,243733.080,2385250.826,317.119,XS GND,2010-04-15T14:17:42
647,243731.013,2385251.495,317.128,XS JEND GND,2010-04-15T14:17:55
648,243727.899,2385168.677,317.538,XS JST GND,2010-04-15T14:26:22
649,243727.993,2385170.431,317.439,XS GND,2010-04-15T14:26:35
650,243728.209,2385171.682,317.395,XS GND,2010-04-15T14:27:23
651,243728.206,2385173.365,317.434,XS GND,2010-04-15T14:27:36
652,243728.313,2385175.248,317.469,XS GND,2010-04-15T14:27:49
653,243728.357,2385177.123,317.472,XS GND,2010-04-15T14:28:00
654,243728.386,2385178.861,317.458,XS GND,2010-04-15T14:28:12
655,243728.561,2385181.184,317.433,XS GND,2010-04-15T14:28:25
656,243728.624,2385183.339,317.502,XS GND,2010-04-15T14:28:38
657,243728.641,2385185.555,317.502,XS GND,2010-04-15T14:28:52
658,243728.426,2385187.770,317.400,XS GND,2010-04-15T14:29:06
659,243728.659,2385190.117,316.840,XS GND,2010-04-15T14:29:23
660,243728.486,2385192.026,316.858,XS GND,2010-04-15T14:29:40
661,243728.475,2385194.163,316.726,XS GND,2010-04-15T14:30:01
662,243728.585,2385196.400,316.950,XS GND,2010-04-15T14:30:21
663,243728.658,2385198.442,316.874,XS GND,2010-04-15T14:30:36
664,243728.552,2385200.702,316.740,XS GND,2010-04-15T14:30:51
665,243728.614,2385203.566,316.714,XS GND,2010-04-15T14:31:06
666,243728.558,2385206.198,316.419,XS GND,2010-04-15T14:31:18
667,243728.685,2385209.295,316.364,XS GND,2010-04-15T14:31:29
668,243728.804,2385212.512,316.217,XS GND,2010-04-15T14:31:42
669,243728.931,2385215.250,316.058,XS GND,2010-04-15T14:31:54
670,243729.029,2385217.846,316.169,XS GND,2010-04-15T14:32:06
671,243729.148,2385220.320,316.137,XS GND,2010-04-15T14:32:18
672,243729.252,2385222.769,315.913,XS GND,2010-04-15T14:32:31
673,243729.252,2385225.249,315.838,XS GND,2010-04-15T14:32:43
674,243729.289,2385226.513,315.537,XS GND,2010-04-15T14:32:55
675,243729.384,2385227.834,314.705,XS GND,2010-04-15T14:33:08
676,243729.409,2385229.179,314.165,XS GND,2010-04-15T14:33:22
677,243729.509,2385230.250,313.986,XS GND,2010-04-15T14:33:33
678,243729.512,2385231.136,313.584,XS GND,2010-04-15T14:33:46
679,243729.308,2385231.635,313.546,XS GND,2010-04-15T14:33:58
680,243729.467,2385231.848,313.051,XS WSE,2010-04-15T14:34:22
681,243729.427,2385232.288,312.621,XS GND,2010-04-15T14:34:52
682,243729.492,2385233.032,312.462,XS GND,2010-04-15T14:35:16
683,243729.517,2385234.263,312.360,XS GND,2010-04-15T14:35:29
684,243729.524,2385235.209,312.232,XS TW,2010-04-15T14:35:49
685,243729.385,2385236.009,312.199,XS GND,2010-04-15T14:36:12
686,243729.426,2385236.182,312.739,XS GND,2010-04-15T14:36:28
687,243729.480,2385236.473,312.978,XS WSE,2010-04-15T14:36:53
688,243729.425,2385237.099,313.165,XS GND,2010-04-15T14:37:13
689,243729.520,2385238.215,313.780,XS GND,2010-04-15T14:37:33
690,243729.295,2385239.487,315.329,XS GND,2010-04-15T14:38:19
691,243729.362,2385239.896,317.091,XS TRE,2010-04-15T14:38:48
692,243729.608,2385240.883,317.199,XS GND,2010-04-15T14:39:07
693,243729.706,2385242.427,317.231,XS GND,2010-04-15T14:39:20
694,243729.986,2385244.506,317.302,XS GND,2010-04-15T14:39:33
695,243730.159,2385246.190,317.228,XS GND,2010-04-15T14:39:44
696,243730.334,2385248.144,317.238,XS GND,2010-04-15T14:39:55
697,243730.586,2385249.761,317.172,XS GND,2010-04-15T14:40:09
698,243730.766,2385251.251,317.185,XS JEND GND,2010-04-15T14:40:40
699,243727.640,2385168.775,317.566,XS JST GND,2010-04-15T14:44:57
700,243726.461,2385169.228,317.500,XS GND,2010-04-15T14:45:18
701,243725.111,2385169.889,317.510,XS GND,2010-04-15T14:45:30
702,243723.490,2385170.578,317.545,XS GND,2010-04-15T14:45:43
703,243721.683,2385170.976,317.654,XS GND,2010-04-15T14:45:58
704,243719.693,2385171.577,317.561,XS GND,2010-04-15T14:46:12
705,243718.170,2385172.225,317.625,XS GND,2010-04-15T14:46:25
706,243717.057,2385172.514,317.495,XS TRE,2010-04-15T14:46:58
707,243716.389,2385172.921,316.945,XS GND,2010-04-15T14:47:22
708,243715.640,2385173.271,316.426,XS GND,2010-04-15T14:47:38
709,243714.770,2385173.668,316.160,XS GND,2010-04-15T14:47:53
710,243713.477,2385173.998,315.925,XS GND,2010-04-15T14:48:06
711,243712.097,2385174.529,315.673,XS GND,2010-04-15T14:48:18
712,243710.827,2385174.918,315.422,XS GND,2010-04-15T14:48:29
713,243709.585,2385175.269,315.032,XS GND,2010-04-15T14:48:41
714,243708.538,2385175.733,315.168,XS GND,2010-04-15T14:48:55
715,243707.337,2385176.208,315.127,XS GND,2010-04-15T14:49:09
716,243706.020,2385176.771,315.013,XS GND,2010-04-15T14:49:22
717,243704.851,2385177.217,314.650,XS GND,2010-04-15T14:49:39
718,243703.363,2385177.646,314.139,XS GND,2010-04-15T14:49:52
719,243701.948,2385178.110,313.691,XS WSE,2010-04-15T14:50:17
720,243701.032,2385178.494,313.347,XS GND,2010-04-15T14:50:40
721,243699.971,2385178.869,312.973,XS BRT,2010-04-15T14:51:05
722,243699.161,2385179.150,312.840,XS GND,2010-04-15T14:51:36
723,243698.266,2385179.425,312.873,XS TW,2010-04-15T14:52:00
724,243697.397,2385179.781,312.976,XS GND,2010-04-15T14:52:30
725,243696.520,2385179.996,313.244,XS GND,2010-04-15T14:52:42
726,243695.637,2385180.201,313.108,XS GND,2010-04-15T14:52:53
727,243695.156,2385180.435,313.165,XS BKT,2010-04-15T14:53:25
728,243695.090,2385180.622,313.627,XS WSE,2010-04-15T14:53:51
729,243694.696,2385180.645,316.771,XS TRE,2010-04-15T14:55:25
730,243693.579,2385181.347,316.941,XS GND,2010-04-15T14:55:48
731,243691.685,2385182.142,317.212,XS GND,2010-04-15T14:56:03
732,243689.885,2385182.711,317.351,XS GND,2010-04-15T14:56:14
733,243688.057,2385183.281,317.437,XS GND,2010-04-15T14:56:24
734,243686.509,2385184.011,317.535,XS GND,2010-04-15T14:56:35
735,243684.995,2385184.693,317.681,XS GND,2010-04-15T14:56:46
736,243684.083,2385185.133,317.690,XS JEND GND,2010-04-15T14:57:10
BM16,243941.619,2385464.818,326.597,BM,2010-04-15T15:15:25
